Protocol,NumNodes,NodeSpeed,Source,Destination,PauseTime,AreaSize,TrafficType,PacketSize,TxRange,RxRange,SimTime,TrafficLoad,PDR,Throughput (kbps),AvgDelay (ms),LossRate,RoutingOverhead,PerformanceClass,EnergyUsed (J)
AODV,40,1,0,1,5,252,UDP,768,57,95,22,53,0.988,1583.138,1.433,0.012,12,High,723.537
AODV,40,20,0,1,3,289,UDP,896,53,56,25,28,0,0,0,0.981,1,Low,819.096
AODV,40,15,0,1,5,263,UDP,640,72,86,20,84,0,0,0,0.983,1,Low,655.279
AODV,40,10,0,1,2,244,UDP,768,99,50,16,24,0.859,1300.807,12.218,0.14,32,High,531.42
AODV,40,10,0,1,1,259,UDP,640,73,91,23,14,0.989,1913.352,0.982,0.011,9,High,755.385
AODV,40,5,0,1,0,212,UDP,512,81,66,20,18,0.999,1723.978,0.607,0.001,4,High,657.673
AODV,40,1,0,1,0,273,UDP,768,60,51,22,69,0.87,1696.821,5.497,0.13,19,High,728.774
AODV,40,5,0,1,5,251,UDP,896,53,100,18,79,0,0,0,0.973,1,Low,589.754
AODV,40,10,0,1,3,215,UDP,896,66,83,17,100,0.555,3148.175,20.642,0.431,110,Medium,562.303
AODV,40,20,0,1,2,244,UDP,896,86,55,21,95,1,1007.431,0.211,0,1,High,688.436
AODV,40,5,0,1,3,289,UDP,640,58,99,20,38,0,0,0,0.983,1,Low,655.271
AODV,40,1,0,1,0,282,UDP,640,64,50,22,1,0.8,1770.38,9.599,0.2,23,High,727.624
AODV,40,15,0,1,5,228,UDP,768,72,75,15,97,0.982,1916.249,3.001,0.018,17,High,495.641
AODV,40,15,0,1,3,205,UDP,640,73,81,21,68,0.774,2059.571,11.101,0.226,45,Medium,694.406
AODV,40,15,0,1,4,271,UDP,640,95,69,18,57,0,0,0,0.981,1,Low,589.764
AODV,40,15,0,1,2,229,UDP,768,97,89,15,83,0.947,3549.811,3.419,0.05,29,High,495.113
AODV,40,5,0,1,3,247,UDP,640,79,92,22,29,0.008,315.275,313.182,0.474,16,Low,723.43
AODV,40,1,0,1,1,300,UDP,512,74,76,22,10,0.988,1644.933,1.471,0.012,8,High,724.022
AODV,40,15,0,1,1,268,UDP,512,70,61,20,48,0.999,2128.061,0.883,0.001,7,High,657.219
AODV,40,10,0,1,1,285,UDP,512,72,90,22,11,0,0,0,0.988,1,Low,720.795
AODV,40,10,0,1,0,210,UDP,896,54,74,25,66,0,0,0,0.981,1,Low,819.118
AODV,40,10,0,1,3,268,UDP,640,97,55,24,100,0,0,0,0.986,1,Low,786.332
AODV,40,20,0,1,4,296,UDP,768,66,91,19,26,0.961,1274.831,2.531,0.039,7,High,625.876
AODV,40,10,0,1,1,209,UDP,640,69,51,25,97,0.989,1370.304,1.28,0.011,17,High,823.43
AODV,40,20,0,1,3,262,UDP,768,62,75,23,98,1,1012.441,0.253,0,1,High,754.027
AODV,40,20,0,1,3,255,UDP,640,56,72,25,90,0.342,492.525,58.547,0.656,24,Low,824.651
AODV,40,10,0,1,1,253,UDP,768,78,65,16,87,0.982,1856.14,2.487,0.018,6,High,526.731
AODV,40,15,0,1,4,298,UDP,512,94,62,15,29,0.941,1285.584,3.47,0.059,14,High,494.598
AODV,40,20,0,1,5,278,UDP,896,54,53,20,6,0.964,1318.423,2.59,0.036,7,High,659.403
AODV,40,20,0,1,0,249,UDP,768,84,98,22,36,0,0,0,0.983,1,Low,720.805
AODV,40,1,0,1,4,240,UDP,768,100,70,22,14,0.96,2646.149,4.754,0.04,22,High,726.84
AODV,40,10,0,1,5,207,UDP,896,95,79,21,21,0.965,2022.382,5.7,0.035,24,High,694.741
AODV,40,5,0,1,0,257,UDP,640,61,100,22,13,0,0,0,0.984,1,Low,720.815
AODV,40,5,0,1,5,230,UDP,640,74,97,23,46,0.881,2193.735,6.241,0.119,24,High,760.169
AODV,40,5,0,1,5,200,UDP,512,52,58,21,50,0.999,1218.291,0.557,0.001,4,High,690.341
AODV,40,10,0,1,0,267,UDP,640,80,52,20,8,0.999,1536.809,0.924,0.001,10,High,656.675
AODV,40,5,0,1,5,269,UDP,896,58,61,18,60,0.654,608.582,12.265,0.339,13,Medium,596.879
AODV,40,20,0,1,4,207,UDP,512,56,92,25,88,0,0,0,0.989,1,Low,819.142
AODV,40,15,0,1,5,228,UDP,768,73,86,24,13,1,1147.264,0.771,0,4,High,789.725
AODV,40,15,0,1,3,288,UDP,640,59,97,20,70,0,0,0,0.983,1,Low,655.275
AODV,40,20,0,1,3,202,UDP,640,64,100,24,1,1,1019.501,0.336,0,1,High,787.4
AODV,40,20,0,1,5,233,UDP,640,86,57,19,28,0.002,584.821,5.286,0.388,11,Low,624.897
AODV,40,20,0,1,2,202,UDP,512,76,74,17,40,0.999,1739.701,0.581,0.001,4,High,558.953
AODV,40,10,0,1,2,266,UDP,512,71,83,25,15,0.418,2062.137,18.782,0.58,40,Low,825.877
AODV,40,15,0,1,5,229,UDP,768,70,71,23,19,1,1355.777,0.604,0,7,High,755.182
AODV,40,1,0,1,0,220,UDP,512,67,70,16,28,0.965,1620.008,2.287,0.035,20,High,527.149
AODV,40,10,0,1,2,233,UDP,512,92,87,22,37,0.988,2114.084,1.464,0.012,14,High,724.118
AODV,40,20,0,1,3,225,UDP,512,59,67,21,67,0.075,6762.407,86.051,0.41,85,Low,690.956
AODV,40,10,0,1,3,244,UDP,896,66,65,15,79,0,0,0,0.967,1,Low,491.47
AODV,40,1,0,1,0,228,UDP,640,50,87,23,100,0,0,0,0.985,1,Low,753.607
AODV,40,15,0,1,4,286,UDP,512,98,69,17,100,0.999,1392.702,0.652,0.001,4,High,559.459
AODV,40,5,0,1,5,229,UDP,768,95,95,20,66,0.986,1394.641,1.953,0.014,6,High,658.439
AODV,40,20,0,1,3,225,UDP,640,80,50,25,9,0,0,0,0.986,1,Low,819.132
AODV,40,1,0,1,1,248,UDP,640,74,78,22,52,0.987,2283.057,2.47,0.013,22,High,727.321
AODV,40,15,0,1,3,276,UDP,512,81,65,20,83,0,0,0,0.986,1,Low,655.27
AODV,40,10,0,1,2,289,UDP,640,77,53,20,63,0.963,2020.529,2.052,0.037,8,High,658.74
AODV,40,5,0,1,3,259,UDP,640,56,56,20,47,1,1019.542,0.409,0,1,High,656.419
AODV,40,15,0,1,2,244,UDP,640,51,85,25,87,0.99,1844.501,1.257,0.01,12,High,822.562
AODV,50,15,0,1,5,215,UDP,896,83,69,23,47,1,1211.638,0.698,0,4,High,943.836
AODV,50,1,0,1,2,275,UDP,640,59,52,20,54,0.985,1651.5,1.284,0.015,18,High,821.608
AODV,50,5,0,1,1,266,UDP,640,96,100,16,59,0.954,1430.84,2.35,0.046,7,High,659.346
AODV,50,5,0,1,2,300,UDP,896,79,74,23,84,1,1007.399,0.21,0,1,High,942.649
AODV,50,15,0,1,2,250,UDP,896,84,51,16,51,0,0,0,0.969,1,Low,655.291
AODV,50,20,0,1,2,207,UDP,512,60,79,20,11,0.999,1547.803,0.523,0.001,7,High,821.417
AODV,50,20,0,1,2,264,UDP,640,64,59,18,2,0.751,1592.167,17.627,0.249,52,Medium,740.211
AODV,50,5,0,1,5,264,UDP,640,81,100,23,91,0,0,0,0.985,1,Low,941.969
AODV,50,5,0,1,4,264,UDP,640,56,67,24,60,0.988,1752.695,1.834,0.012,10,High,990.363
AODV,50,15,0,1,4,209,UDP,896,95,98,19,11,1,1477.982,0.684,0,7,High,780.011
AODV,50,20,0,1,0,259,UDP,640,93,53,25,75,0.673,2848.228,19.612,0.326,93,Medium,1032.679
AODV,50,1,0,1,1,219,UDP,768,99,56,16,69,1,1984.034,0.858,0,7,High,657.544
AODV,50,1,0,1,3,217,UDP,896,71,63,23,50,0.007,1261.343,46.522,0.497,16,Low,946.037
AODV,50,1,0,1,3,249,UDP,896,83,81,19,16,0.985,3293.525,3.095,0.015,21,High,780.238
AODV,50,1,0,1,3,243,UDP,640,65,84,16,6,0.94,3213.173,5.996,0.06,50,High,660.168
AODV,50,5,0,1,1,293,UDP,512,59,75,17,57,0,0,0,0.984,1,Low,696.242
AODV,50,5,0,1,4,299,UDP,640,64,68,24,66,0,0,0,0.986,1,Low,982.918
AODV,50,1,0,1,1,251,UDP,640,54,51,18,18,1,1019.584,0.189,0,1,High,737.893
AODV,50,20,0,1,2,298,UDP,512,60,77,17,65,0,0,0,0.984,1,Low,696.235
AODV,50,5,0,1,1,215,UDP,640,91,92,21,31,1,1019.519,0.231,0,1,High,860.811
AODV,50,10,0,1,1,282,UDP,640,63,64,22,2,0,0,0,0.984,1,Low,901.022
AODV,50,20,0,1,4,202,UDP,896,65,85,23,27,1,1007.391,0.397,0,1,High,943.533
AODV,50,5,0,1,5,217,UDP,896,61,83,22,52,1,1007.415,0.21,0,1,High,901.453
AODV,50,20,0,1,1,278,UDP,768,79,88,15,27,0.463,3451.716,14.8,0.529,41,Low,617.831
AODV,50,10,0,1,2,238,UDP,640,90,50,15,29,1,1019.644,0.269,0,1,High,615.132
AODV,50,15,0,1,4,227,UDP,896,74,51,21,13,1,1285.138,0.736,0,4,High,862.298
AODV,50,10,0,1,0,246,UDP,512,97,68,18,71,1,1030.205,0.237,0,1,High,738.182
AODV,50,10,0,1,2,270,UDP,768,52,90,23,30,0.944,3511.649,3.572,0.056,31,High,949.956
AODV,50,1,0,1,0,253,UDP,640,55,91,21,30,0.988,1465.15,1.511,0.012,14,High,863.546
AODV,50,5,0,1,2,226,UDP,768,74,83,16,32,0.982,2908.694,2.375,0.018,13,High,657.492
AODV,50,15,0,1,5,219,UDP,896,58,92,22,24,0.941,2455.114,2.928,0.059,23,High,906.495
AODV,50,5,0,1,3,246,UDP,896,82,73,20,60,0.987,2285.508,1.799,0.013,16,High,822.313
AODV,50,5,0,1,3,205,UDP,640,61,56,24,2,0.005,1634.836,51.571,0.519,20,Low,986.711
AODV,50,5,0,1,5,258,UDP,768,83,79,24,92,0.989,1254.84,0.853,0.011,4,High,984.856
AODV,50,20,0,1,4,204,UDP,896,82,80,20,67,1,1874.64,0.9,0,4,High,821.345
AODV,50,5,0,1,0,256,UDP,640,58,89,15,10,0,0,0,0.977,1,Low,614.328
AODV,50,1,0,1,5,206,UDP,896,80,69,16,9,0.917,2198.883,4.066,0.083,12,High,658.245
AODV,50,15,0,1,0,247,UDP,640,56,72,23,25,0.579,1729.052,20.343,0.419,73,Medium,952.354
AODV,50,5,0,1,3,212,UDP,640,77,94,15,33,0.999,1730.449,0.683,0.001,10,High,616.485
AODV,50,10,0,1,3,280,UDP,640,65,100,25,57,1,1918.17,2.118,0,16,High,1026.633
AODV,50,1,0,1,5,286,UDP,640,57,79,24,19,0,0,0,0.986,1,Low,982.93
AODV,50,10,0,1,1,238,UDP,640,68,55,21,42,0.967,2236.531,2.175,0.033,22,High,863.981
AODV,50,10,0,1,4,238,UDP,896,84,53,24,80,0.806,1541.342,17.042,0.194,44,High,990.114
AODV,50,5,0,1,5,248,UDP,640,51,96,23,95,0.787,1516.671,13.074,0.213,47,Medium,949.917
AODV,50,10,0,1,1,205,UDP,640,63,62,16,90,1,1019.615,0.309,0,1,High,656.216
AODV,50,1,0,1,4,210,UDP,640,99,94,19,18,0.001,158.21,253.5,0.389,7,Low,778.731
AODV,50,1,0,1,0,232,UDP,896,81,56,19,41,1,2034.524,0.697,0,7,High,779.214
AODV,50,5,0,1,0,231,UDP,640,100,95,25,69,0.858,4136.962,17.647,0.128,70,High,1032.245
AODV,50,20,0,1,4,234,UDP,768,72,64,18,82,0.951,1972.169,4.647,0.049,18,High,745.512
AODV,50,5,0,1,1,277,UDP,768,86,60,18,4,0,0,0,0.977,1,Low,737.201
AODV,50,20,0,1,1,273,UDP,640,91,66,21,55,0.967,1052.265,1.319,0.033,5,High,863.001
AODV,50,10,0,1,1,273,UDP,512,75,67,18,84,0,0,0,0.985,1,Low,737.196
AODV,50,10,0,1,1,216,UDP,640,87,84,16,21,0.045,984.167,95.993,0.239,23,Low,657.417
AODV,50,5,0,1,0,201,UDP,640,66,77,18,97,0.893,2102.089,8.232,0.107,37,High,739.825
AODV,50,5,0,1,2,246,UDP,640,54,99,19,28,0.999,1349.983,0.189,0,8,High,778.815
AODV,50,1,0,1,4,295,UDP,640,100,90,23,50,0.988,1370.413,1.843,0.012,6,High,946.18
AODV,50,1,0,1,4,209,UDP,512,62,100,24,86,0.876,5847.797,15.268,0.124,101,High,989.86
AODV,50,5,0,1,3,218,UDP,768,66,50,17,42,0.922,1760.133,3.408,0.077,12,High,698.818
AODV,50,10,0,1,3,205,UDP,512,94,50,17,96,0.944,5682.793,8.208,0.056,62,High,704.193
AODV,50,1,0,1,3,203,UDP,768,96,57,22,32,0.125,7168.485,67.774,0.422,73,Low,910.448
AODV,50,5,0,1,4,237,UDP,896,79,99,15,7,0.857,1533.401,4.558,0.143,4,High,615.883
AODV,50,10,0,1,1,222,UDP,896,83,80,21,4,0.986,3129.413,4.653,0.013,39,High,864.605
AODV,50,20,0,1,3,292,UDP,640,83,55,15,61,0.981,1895.178,1.498,0.019,9,High,616.206
AODV,50,5,0,1,2,201,UDP,640,72,79,22,80,0.987,2118.052,2.357,0.013,31,High,907.2
AODV,50,5,0,1,3,223,UDP,512,94,66,18,62,0.982,1807.523,1.94,0.017,15,High,741.047
AODV,50,5,0,1,3,272,UDP,640,54,66,17,28,0.826,2964.834,4.717,0.174,30,High,701.444
AODV,50,15,0,1,2,234,UDP,512,96,63,18,66,1,1030.174,0.274,0,1,High,738.297
AODV,50,10,0,1,3,223,UDP,512,95,75,15,51,0.982,1791.014,1.619,0.018,6,High,618.684
AODV,50,1,0,1,5,229,UDP,640,53,58,19,95,0.945,963.586,1.069,0.055,1,High,778.889
AODV,50,20,0,1,1,249,UDP,768,68,55,25,69,1,1012.411,0.353,0,1,High,1025.713
AODV,50,20,0,1,5,218,UDP,896,50,91,19,2,0.038,2155.541,158.84,0.376,61,Low,780.946
AODV,50,15,0,1,1,233,UDP,896,80,58,21,25,1,1007.422,0.403,0,1,High,861.25
AODV,50,1,0,1,5,260,UDP,512,73,53,21,61,0.442,4158.333,37.794,0.546,81,Low,867.681
AODV,50,1,0,1,0,208,UDP,640,57,56,25,12,1,1995.454,0.479,0,11,High,1025.494
AODV,50,10,0,1,4,263,UDP,896,99,60,18,95,0.796,3430.678,15.56,0.194,76,Medium,743.462
AODV,50,15,0,1,1,270,UDP,512,56,84,16,3,0.983,2052.543,2,0.017,14,High,657.469
AODV,50,15,0,1,1,279,UDP,768,81,70,16,21,0.421,3492.045,38.898,0.518,33,Low,659.814
AODV,50,15,0,1,1,227,UDP,768,74,99,25,41,0.931,3200.067,8.975,0.069,53,High,1031.892
AODV,50,1,0,1,2,300,UDP,768,55,83,20,39,0,0,0,0.979,1,Low,819.098
AODV,50,15,0,1,3,205,UDP,512,73,57,24,13,0.999,1378.822,1.315,0,16,High,986.953
AODV,50,10,0,1,2,289,UDP,896,80,69,25,61,0.899,1294.315,8.114,0.101,29,High,1029.912
AODV,50,1,0,1,3,284,UDP,512,82,58,25,94,0.886,2502.492,6.521,0.114,31,High,1033.608
AODV,50,5,0,1,2,240,UDP,512,95,51,17,89,1,1030.22,0.294,0,1,High,697.171
AODV,50,15,0,1,3,253,UDP,896,99,73,18,13,0.985,1739.906,2.549,0.015,13,High,741.165
AODV,50,15,0,1,4,238,UDP,512,95,72,21,39,0.967,2526.344,1.481,0.033,14,High,864.238
AODV,50,5,0,1,4,297,UDP,512,75,66,17,35,0.984,1820.103,1.675,0.016,17,High,699.513
AODV,50,1,0,1,1,221,UDP,896,67,88,16,78,0.933,5584.503,15.885,0.067,62,High,658.936
AODV,50,10,0,1,4,282,UDP,896,56,80,17,99,0,0,0,0.971,1,Low,696.254
AODV,50,10,0,1,1,270,UDP,768,79,86,25,43,0.948,1482.12,2.364,0.052,10,High,1027.025
AODV,50,15,0,1,1,228,UDP,512,86,94,24,50,0.791,4107.956,18.91,0.209,192,Medium,994.007
AODV,50,10,0,1,0,275,UDP,640,50,83,19,47,0.962,1723.935,2.442,0.038,8,High,783.045
AODV,50,1,0,1,5,224,UDP,896,83,67,20,23,0.006,1096.826,337.267,0.421,24,Low,820.786
AODV,50,10,0,1,0,281,UDP,512,67,69,17,67,0,0,0,0.984,1,Low,696.231
AODV,50,10,0,1,1,213,UDP,768,99,72,16,71,0.999,1331.172,0.748,0.001,7,High,657.069
AODV,50,20,0,1,4,242,UDP,512,54,64,17,41,0.957,8133.867,2.062,0.043,11,High,701.201
AODV,50,5,0,1,3,201,UDP,512,88,72,20,69,0.817,4196.332,10.53,0.183,87,High,825.003
AODV,50,15,0,1,0,253,UDP,640,70,74,22,15,0.999,1854.082,0.672,0.001,7,High,903.816
AODV,50,20,0,1,1,225,UDP,640,52,69,24,42,0.989,2900.952,1.526,0.011,17,High,987.877
AODV,50,1,0,1,2,296,UDP,512,51,60,19,30,0,0,0,0.985,1,Low,778.146
AODV,50,5,0,1,3,253,UDP,512,73,56,21,97,0.006,2693.611,106.31,0.447,23,Low,864.919
AODV,50,15,0,1,1,274,UDP,768,64,56,23,65,0.955,1088.037,2.241,0.045,11,High,944.504
AODV,50,1,0,1,5,255,UDP,768,60,75,24,86,0.984,4845.587,4.235,0.016,21,High,986.662
AODV,50,1,0,1,1,211,UDP,896,55,81,22,60,0.938,3302.758,10.189,0.062,50,High,908.731
AODV,50,20,0,1,3,272,UDP,896,56,56,20,34,0,0,0,0.976,1,Low,819.119
AODV,50,1,0,1,5,254,UDP,768,56,74,18,8,0,0,0,0.977,1,Low,737.192
AODV,50,20,0,1,4,276,UDP,768,98,79,23,65,1,1012.43,0.48,0,1,High,943.633
AODV,50,20,0,1,0,276,UDP,512,97,56,15,46,0,0,0,0.981,1,Low,614.345
AODV,50,1,0,1,4,227,UDP,896,100,61,17,30,0.53,3892.192,22.746,0.461,56,Medium,703.434
AODV,50,15,0,1,2,205,UDP,512,61,87,24,46,0.004,1642.223,3,0.519,19,Low,987.723
AODV,50,5,0,1,1,260,UDP,512,93,98,23,62,0.929,4451.415,4.25,0.071,42,High,951.346
AODV,50,15,0,1,5,231,UDP,896,96,59,20,16,0.896,2274.214,6.614,0.104,24,High,823.02
AODV,50,15,0,1,4,290,UDP,768,54,86,15,20,0.998,1647.878,3.332,0,11,High,615.308
AODV,50,5,0,1,2,234,UDP,896,66,89,18,29,0.985,1466.661,1.829,0.015,8,High,738.595
AODV,50,15,0,1,5,237,UDP,896,79,95,19,64,0.986,1279.153,1.796,0.014,5,High,781.396
AODV,50,15,0,1,4,204,UDP,896,88,62,24,98,0.989,1787.382,2.297,0.011,11,High,989.747
AODV,50,20,0,1,4,238,UDP,512,76,86,15,10,0.882,1852.161,3.46,0.118,13,High,617.866
AODV,50,5,0,1,2,200,UDP,768,92,91,20,13,0.987,3047.472,1.813,0.013,19,High,824.138
AODV,50,20,0,1,0,241,UDP,768,77,71,22,14,0.988,1988.331,2.686,0.012,24,High,906.27
AODV,50,1,0,1,0,221,UDP,512,54,65,16,50,0.001,955.175,1.333,0.267,6,Low,656.625
AODV,50,1,0,1,3,211,UDP,896,76,90,19,74,1,1973.734,1.392,0,10,High,780.198
AODV,50,15,0,1,5,240,UDP,896,52,73,18,83,0,0,0,0.973,1,Low,737.207
AODV,50,5,0,1,5,271,UDP,640,85,91,17,58,0,0,0,0.98,1,Low,696.233
AODV,50,1,0,1,5,213,UDP,512,65,96,19,30,0.986,1910.142,2.042,0.014,15,High,782.698
AODV,50,5,0,1,5,262,UDP,640,52,55,18,95,0.984,1827.393,1.915,0.015,9,High,740.417
AODV,50,1,0,1,5,294,UDP,512,67,82,15,34,0.004,548.386,220.667,0.215,8,Low,615.403
AODV,50,5,0,1,1,256,UDP,896,56,91,19,44,0.985,1342.793,1.952,0.015,7,High,781.718
AODV,50,20,0,1,3,240,UDP,896,77,96,18,7,1,1007.444,0.413,0,1,High,738.128
AODV,50,1,0,1,2,294,UDP,640,57,72,20,31,0.987,1429.566,1.361,0.013,5,High,821.472
AODV,50,20,0,1,3,276,UDP,512,89,60,20,39,0.003,296.75,112.467,0.421,9,Low,820.55
AODV,50,15,0,1,3,297,UDP,768,70,99,15,44,0,0,0,0.972,1,Low,614.329
AODV,50,15,0,1,4,211,UDP,512,91,95,15,10,0.982,1604.53,1.02,0.018,8,High,616.451
AODV,50,15,0,1,1,256,UDP,640,59,61,15,77,0.722,3754.128,12.52,0.243,63,Medium,619.658
AODV,50,1,0,1,0,296,UDP,896,55,85,24,93,0,0,0,0.98,1,Low,982.93
AODV,50,15,0,1,5,214,UDP,896,75,59,24,48,0.988,2611.379,3.346,0.012,25,High,990.9
AODV,50,20,0,1,2,218,UDP,896,82,50,21,33,0.012,1429.782,117.486,0.444,27,Low,863.671
AODV,50,5,0,1,3,201,UDP,512,83,83,25,28,0.949,7576.156,14.95,0.022,202,High,1034.021
AODV,50,5,0,1,0,256,UDP,768,86,98,17,42,0.984,2063.887,3.282,0.016,11,High,698.313
AODV,50,1,0,1,4,215,UDP,896,87,77,22,11,1,1007.415,0.209,0,1,High,901.875
AODV,50,15,0,1,4,259,UDP,512,87,74,19,99,0,0,0,0.985,1,Low,778.157
AODV,50,5,0,1,1,292,UDP,896,58,93,22,18,1,1007.406,0.444,0,1,High,902.308
AODV,50,10,0,1,0,279,UDP,640,85,83,16,83,0,0,0,0.978,1,Low,655.3
AODV,50,1,0,1,1,212,UDP,512,61,59,15,42,0.981,1990.839,1.556,0.019,6,High,619.026
AODV,50,10,0,1,3,255,UDP,640,66,90,15,10,0.912,1932.27,15.275,0.087,38,High,618.04
AODV,50,5,0,1,4,256,UDP,640,70,96,22,41,0.962,2430.51,2.014,0.038,17,High,906.037
AODV,50,1,0,1,3,299,UDP,512,60,71,19,92,0.984,2907.078,2.681,0.016,22,High,782.098
AODV,50,15,0,1,2,260,UDP,896,65,75,21,55,0.827,4422.628,10.503,0.172,70,High,872.446
AODV,50,10,0,1,4,242,UDP,512,100,72,19,15,0.985,1415.878,1.002,0.015,9,High,780.596
AODV,50,5,0,1,5,241,UDP,768,56,100,18,43,0.984,2518.574,1.994,0.016,15,High,741.344
AODV,50,1,0,1,4,276,UDP,512,69,81,23,76,0,0,0,0.988,1,Low,941.984
AODV,50,15,0,1,2,216,UDP,640,69,57,19,44,0.986,1749.507,1.739,0.014,15,High,781.549
DSDV,10,15,0,1,4,254,UDP,896,82,87,15,93,0,0,0,0.214,1,Low,122.856
DSDV,10,20,0,1,1,244,UDP,896,70,69,22,27,0,0,0,0.476,1,Low,180.195
DSDV,10,1,0,1,0,289,UDP,512,85,58,20,30,0,0,0,0.421,1,Low,163.809
DSDV,10,10,0,1,2,230,UDP,896,81,78,25,3,0,0,0,0.542,1,Low,204.775
DSDV,10,10,0,1,0,297,UDP,896,87,60,17,43,0,0,0,0.312,1,Low,139.239
DSDV,10,20,0,1,3,275,UDP,896,52,90,19,25,0,0,0,0.389,1,Low,155.62
DSDV,10,1,0,1,0,288,UDP,768,93,88,22,74,0,0,0,0.476,1,Low,180.202
DSDV,10,10,0,1,2,244,UDP,640,77,77,19,28,0,0,0,0.389,1,Low,155.621
DSDV,10,5,0,1,5,215,UDP,640,69,64,15,96,0,0,0,0.214,1,Low,122.856
DSDV,10,10,0,1,3,237,UDP,896,94,64,21,51,0,0,0,0.45,1,Low,172.01
DSDV,10,10,0,1,0,280,UDP,768,85,56,17,52,0,0,0,0.312,1,Low,139.255
DSDV,10,20,0,1,1,300,UDP,512,82,86,24,13,0,0,0,0.522,1,Low,196.571
DSDV,10,5,0,1,0,294,UDP,896,59,66,23,79,0,0,0,0.5,1,Low,188.382
DSDV,10,10,0,1,3,204,UDP,768,95,77,20,57,1,1012.449,1.108,0,1,High,166.188
DSDV,10,5,0,1,2,217,UDP,640,98,52,23,20,0,0,0,0.5,1,Low,188.392
DSDV,10,1,0,1,3,294,UDP,640,95,70,20,76,0,0,0,0.421,1,Low,163.809
DSDV,10,20,0,1,1,267,UDP,512,85,89,25,66,0,0,0,0.542,1,Low,204.758
DSDV,10,5,0,1,5,249,UDP,512,63,95,21,30,0,0,0,0.45,1,Low,172.034
DSDV,10,15,0,1,5,217,UDP,512,90,82,17,50,0,0,0,0.312,1,Low,139.247
DSDV,10,5,0,1,5,200,UDP,640,61,83,22,56,0,0,0,0.476,1,Low,180.192
DSDV,10,20,0,1,4,230,UDP,512,90,79,18,1,0,0,0,0.353,1,Low,147.438
DSDV,10,20,0,1,4,219,UDP,768,52,52,21,92,0,0,0,0.45,1,Low,172.008
DSDV,10,10,0,1,1,291,UDP,512,66,76,16,29,0,0,0,0.267,1,Low,131.049
DSDV,10,1,0,1,5,221,UDP,640,94,63,15,38,0,0,0,0.214,1,Low,122.856
DSDV,10,1,0,1,1,292,UDP,512,83,98,19,30,1,1030.165,0.795,0,1,High,157.301
DSDV,10,5,0,1,4,275,UDP,896,85,64,19,41,0,0,0,0.389,1,Low,155.624
DSDV,10,20,0,1,4,219,UDP,512,89,77,19,97,0,0,0,0.389,1,Low,155.632
DSDV,10,20,0,1,3,244,UDP,896,73,91,17,26,1,1007.472,1.164,0,1,High,140.313
DSDV,10,20,0,1,0,263,UDP,896,55,99,22,83,0,0,0,0.476,1,Low,180.192
DSDV,10,10,0,1,2,283,UDP,896,62,90,16,12,0,0,0,0.267,1,Low,131.056
DSDV,10,10,0,1,0,277,UDP,896,66,97,16,23,0,0,0,0.267,1,Low,131.053
DSDV,10,5,0,1,4,223,UDP,640,72,86,23,6,0,0,0,0.5,1,Low,188.399
DSDV,10,1,0,1,2,284,UDP,768,50,64,21,17,0.25,252.94,28.528,0.45,1,Low,173.175
DSDV,10,10,0,1,2,283,UDP,640,92,55,23,37,0,0,0,0.5,1,Low,188.383
DSDV,10,10,0,1,5,210,UDP,768,82,79,25,32,0,0,0,0.541,1,Low,204.766
DSDV,10,5,0,1,4,266,UDP,768,81,56,20,82,0,0,0,0.421,1,Low,163.816
DSDV,10,20,0,1,4,288,UDP,640,51,80,19,96,0,0,0,0.389,1,Low,155.62
DSDV,10,5,0,1,2,283,UDP,512,60,70,20,43,0,0,0,0.421,1,Low,163.83
DSDV,10,5,0,1,1,277,UDP,512,51,74,25,13,0,0,0,0.542,1,Low,204.761
DSDV,10,15,0,1,4,204,UDP,640,97,64,23,88,0,0,0,0.5,1,Low,188.392
DSDV,10,5,0,1,3,227,UDP,512,99,99,24,100,1,1030.083,4.261,0,1,High,201.144
DSDV,10,5,0,1,2,244,UDP,896,97,91,22,29,0.125,125.559,493.559,0.476,1,Low,183.85
DSDV,10,10,0,1,2,287,UDP,768,50,84,22,70,0,0,0,0.476,1,Low,180.189
DSDV,10,5,0,1,1,234,UDP,512,81,68,17,51,0,0,0,0.312,1,Low,139.244
DSDV,10,1,0,1,3,248,UDP,896,57,76,20,14,0,0,0,0.421,1,Low,163.818
DSDV,10,15,0,1,2,283,UDP,768,55,62,22,37,1,1012.422,1.033,0,1,High,182.199
DSDV,10,10,0,1,1,276,UDP,512,67,79,15,77,0,0,0,0.214,1,Low,122.855
DSDV,10,1,0,1,1,274,UDP,768,70,81,21,6,0,0,0,0.45,1,Low,171.998
DSDV,10,5,0,1,1,236,UDP,640,66,55,23,60,0.362,369.494,1.198,0.5,1,Low,189.126
DSDV,10,20,0,1,4,222,UDP,768,64,90,20,69,0,0,0,0.421,1,Low,163.838
DSDV,10,15,0,1,1,214,UDP,512,77,77,25,9,0,0,0,0.542,1,Low,204.769
DSDV,10,15,0,1,2,212,UDP,640,69,52,18,55,0,0,0,0.353,1,Low,147.443
DSDV,10,10,0,1,0,270,UDP,640,52,83,15,98,1,1019.605,0.999,0,1,High,124.09
DSDV,10,20,0,1,4,266,UDP,640,56,91,20,93,0,0,0,0.421,1,Low,163.818
